ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,ride_length_minutes,day_of_week,hour_of_day,month,season,is_weekend,trip_distance_km,is_round_trip,is_extreme_duration
E6FF8D6FEE454B4A,electric_bike,2026-04-01 05:52:00,2026-04-01 05:57:00,Wells St & Hubbard St,CHI00332,Wabash Ave & Jackson Blvd,CHI02168,41.889906,-87.634266,41.87801,-87.62599,member,5.0,4,5,4,Spring,False,1.4896739254772324,False,False
6FF974BF8B372A8D,electric_bike,2026-04-01 05:51:00,2026-04-01 05:58:00,,,Ogden Ave & Congress Pkwy,CHI00305,41.9,-87.68,41.87501,-87.67328,member,7.0,4,5,4,Spring,False,2.8338952092719034,False,False
34808D7211FC7265,electric_bike,2026-04-01 05:57:00,2026-04-01 05:58:00,,,,,41.81,-87.62,41.81,-87.62,casual,1.0,4,5,4,Spring,False,0.0,True,False
410D8153DA8E9956,classic_bike,2026-04-01 05:49:00,2026-04-01 05:59:00,Clarendon Ave & Leland Ave,CHI00365,Broadway & Berwyn Ave,CHI00414,41.967968,-87.650001,41.978361,-87.659789,member,10.0,4,5,4,Spring,False,1.410768365992626,False,False
1A1008BA2AE3A9F3,classic_bike,2026-04-01 05:51:00,2026-04-01 05:59:00,Campbell Ave & Montrose Ave,CHI00214,Ravenswood Ave & Lawrence Ave,CHI00508,41.961524,-87.691177,41.968445,-87.674226,member,8.0,4,5,4,Spring,False,1.5988905792732433,False,False
435698DFA772DAEB,electric_bike,2026-04-01 05:54:00,2026-04-01 06:00:00,Peoria St & Jackson Blvd,CHI00402,,,41.8776416,-87.64961779,41.87,-87.64,casual,6.0,4,5,4,Spring,False,1.164535715327242,False,False
59015BDB5CFE548F,electric_bike,2026-04-01 05:56:00,2026-04-01 06:00:00,,,Green St & Randolph St,CHI01988,41.88,-87.63,41.88360166,-87.64862671,member,4.0,4,5,4,Spring,False,1.5932106520995968,False,False
E0257F7810382673,electric_bike,2026-04-01 05:56:00,2026-04-01 06:00:00,Sedgwick St & Huron St,CHI00241,St. Clair St & Erie St 2,CHI02182,41.894666,-87.638437,41.89445,-87.62268,member,4.0,4,5,4,Spring,False,1.304439379869547,False,False
3EBE227481FA13D3,electric_bike,2026-04-01 05:55:00,2026-04-01 06:00:00,,,,,41.88,-87.65,41.89,-87.64,casual,5.0,4,5,4,Spring,False,1.3862667237520157,False,False
A7471EB55FC33927,electric_bike,2026-04-01 05:54:00,2026-04-01 06:01:00,Western Ave & Fillmore St,CHI00768,Hermitage Ave & Polk St,CHI00283,41.868563,-87.686234,41.871514,-87.669886,member,7.0,4,5,4,Spring,False,1.3928587407883128,False,False
83B543F17AEF22F8,electric_bike,2026-04-01 05:58:00,2026-04-01 06:01:00,,,Kedzie Ave & Milwaukee Ave,CHI00378,41.93,-87.72,41.9297142,-87.7079884,casual,3.0,4,5,4,Spring,False,0.9941671841449199,False,False
7F2743FE391DD7D9,classic_bike,2026-04-01 05:54:00,2026-04-01 06:02:00,Southport Ave & Waveland Ave,CHI00336,Sheffield Ave & Wellington Ave,CHI00274,41.948226,-87.6640712,41.93625348,-87.6526621,member,8.0,4,5,4,Spring,False,1.6317968696349996,False,False
D95A32032E1BD003,classic_bike,2026-04-01 05:36:00,2026-04-01 06:02:00,Morgan St & 18Th St,CHI00479,Morgan St & 18Th St,CHI00479,41.858086,-87.651073,41.858086,-87.651073,member,26.0,4,5,4,Spring,False,0.0,True,False
A6096EA60EBDB715,electric_bike,2026-04-01 06:00:00,2026-04-01 06:03:00,,,,,41.88,-87.65,41.88,-87.64,member,3.0,4,6,4,Spring,False,0.827895841818971,False,False
E12DD6A70823C168,electric_bike,2026-04-01 05:59:00,2026-04-01 06:03:00,Sheffield Ave & Willow St,CHI00264,Elston Ave & Cortland St,CHI00259,41.913688,-87.652855,41.91643343,-87.66674638,member,4.0,4,5,4,Spring,False,1.1892790855400774,False,False
512DF22A9B9CE724,electric_bike,2026-04-01 05:59:00,2026-04-01 06:03:00,Riverside Plaza & Adams St,CHI02193,Franklin St & Lake St,CHI00376,41.87926,-87.63879,41.885837,-87.6355,member,4.0,4,5,4,Spring,False,0.7804010923289066,False,False
697D6601EA808F2B,electric_bike,2026-04-01 06:02:00,2026-04-01 06:04:00,Ravenswood Ave & Berteau Ave,CHI00471,Ravenswood Ave & Irving Park Rd,CHI00309,41.957921,-87.673567,41.95469,-87.67393,member,2.0,4,6,4,Spring,False,0.36052255982882236,False,False
EE58337D59E991B5,electric_bike,2026-04-01 05:52:00,2026-04-01 06:04:00,Wells St & Hubbard St,CHI00332,Paulina St & Flournoy St,CHI00627,41.889906,-87.634266,41.87306109,-87.66913489,member,12.0,4,5,4,Spring,False,3.4411484218687978,False,False
5A3C0A68C7B8DA40,classic_bike,2026-04-01 05:11:00,2026-04-01 06:05:00,Milwaukee Ave & Grand Ave,CHI01750,Clinton St & Madison St,CHI00233,41.891578,-87.648384,41.88166,-87.64115,member,54.0,4,5,4,Spring,False,1.2549277117887447,False,False
F241E3CFF32F9017,classic_bike,2026-04-01 05:58:00,2026-04-01 06:05:00,Hudson Ave & Armitage Ave,CHI02110,Wilton Ave & Diversey Pkwy,CHI02052,41.91818,-87.64,41.932418,-87.652705,casual,7.0,4,5,4,Spring,False,1.9003429684534092,False,False
8D36C597E50BBF66,electric_bike,2026-04-01 05:57:00,2026-04-01 06:06:00,California Ave & Altgeld St,CHI00628,,,41.92669,-87.697668,41.9,-87.72,member,9.0,4,5,4,Spring,False,3.4960688201443166,False,False
C63D512B6C89C781,electric_bike,2026-04-01 05:59:00,2026-04-01 06:06:00,Mcclurg Ct & Ohio St,CHI00330,Lasalle St & Jackson Blvd,CHI00447,41.89259212,-87.61728913,41.878166,-87.631929,member,7.0,4,5,4,Spring,False,2.010457556343758,False,False
469944C63CC262DD,electric_bike,2026-04-01 06:02:00,2026-04-01 06:07:00,Federal St & Polk St,CHI01775,Wabash Ave & Washington St,CHI02108,41.87207763,-87.62954377,41.8832,-87.62662,member,5.0,4,6,4,Spring,False,1.2602180701394166,False,False
1717B5A77CD711DA,electric_bike,2026-04-01 06:01:00,2026-04-01 06:07:00,Southport Ave & Roscoe St,CHI00234,,,41.943739,-87.66402,41.92,-87.65,member,6.0,4,6,4,Spring,False,2.8832006416278277,False,False
534AD54111199E5B,electric_bike,2026-04-01 05:58:00,2026-04-01 06:07:00,Broadway & Belmont Ave,CHI00239,,,41.940106,-87.645451,41.94,-87.69,member,9.0,4,5,4,Spring,False,3.6847439325570153,False,False
82994F8D23EF2725,electric_bike,2026-04-01 05:59:00,2026-04-01 06:08:00,Green St & Chicago Ave,CHI02095,St. Clair St & Erie St 2,CHI02182,41.893392,-87.650737,41.89445,-87.62268,member,9.0,4,5,4,Spring,False,2.3252991635514513,False,False
964DCF0E1599F78A,electric_bike,2026-04-01 06:05:00,2026-04-01 06:08:00,Michigan Ave & Lake St,CHI00553,St. Clair St & Erie St 1,CHI01744,41.886022,-87.624398,41.8944,-87.62286,member,3.0,4,6,4,Spring,False,0.9402498674740296,False,False
DDAE9F2B6662279A,electric_bike,2026-04-01 06:05:00,2026-04-01 06:08:00,Elston Ave & Cortland St,CHI00259,Sheffield Ave & Armitage Ave Public Rack,CHI00836,41.91643343,-87.66674638,41.917805,-87.653449,member,3.0,4,6,4,Spring,False,1.1107648393479088,False,False
22752D7982D9ED19,electric_bike,2026-04-01 05:59:00,2026-04-01 06:09:00,Indiana Ave & Roosevelt Rd,CHI00450,Canal St & Lake St,CHI02184,41.867888,-87.623041,41.88597,-87.63999,member,10.0,4,5,4,Spring,False,2.4518933230067006,False,False
9E7CDAEC3BF65080,classic_bike,2026-04-01 06:04:00,2026-04-01 06:09:00,Morgan St & 31St St,CHI00431,Halsted St & Archer Ave,CHI00426,41.8378,-87.65114,41.847203,-87.646795,member,5.0,4,6,4,Spring,False,1.1057842956339663,False,False
45827EB4F43CDAE8,electric_bike,2026-04-01 06:06:00,2026-04-01 06:09:00,Larrabee St & Kingsbury St 1,CHI00245,Kingsbury St & Kinzie St 2,CHI02181,41.897764,-87.642884,41.889188,-87.638387,member,3.0,4,6,4,Spring,False,1.0236796365558312,False,False
8E67769BB52F0F1C,electric_bike,2026-04-01 06:06:00,2026-04-01 06:09:00,Aberdeen St & Jackson Blvd,CHI00406,Canal St & Adams St,CHI01743,41.87772613,-87.65478743,41.879255,-87.639904,member,3.0,4,6,4,Spring,False,1.2438939452636963,False,False
702868895565C3C3,electric_bike,2026-04-01 06:00:00,2026-04-01 06:10:00,,,Clark St & Ida B Wells Dr,CHI00216,41.91,-87.63,41.87593267,-87.63058454,member,10.0,4,6,4,Spring,False,3.788423242031997,False,False
4611CB8D6F7E51AD,classic_bike,2026-04-01 05:59:00,2026-04-01 06:10:00,Riverside Plaza & Adams St,CHI02193,Cityfront Plaza Dr & Pioneer Ct,CHI00483,41.87926,-87.63879,41.890573,-87.622072,member,11.0,4,5,4,Spring,False,1.8702422303221382,False,False
BE8DA29A15207DBA,electric_bike,2026-04-01 06:07:00,2026-04-01 06:10:00,Franklin St & Lake St,CHI00376,Lasalle St & Illinois St,CHI00358,41.885837,-87.6355,41.890762,-87.631697,member,3.0,4,6,4,Spring,False,0.6316708935874679,False,False
CEDAAAD0F9133C1B,electric_bike,2026-04-01 06:05:00,2026-04-01 06:10:00,,,Canal St & Jackson Blvd,CHI00521,41.88,-87.65,41.878125,-87.639968,member,5.0,4,6,4,Spring,False,0.8563256976750372,False,False
7FE2C6277E35E6C7,electric_bike,2026-04-01 06:02:00,2026-04-01 06:10:00,,,Halsted St & Armitage Ave,CHI02111,41.9,-87.63,41.91823,-87.64879,member,8.0,4,6,4,Spring,False,2.554761095774168,False,False
F6014A35FCC53FE4,classic_bike,2026-04-01 06:08:00,2026-04-01 06:10:00,Franklin St & Chicago Ave,CHI01745,Clark St & Chicago Ave,CHI00351,41.89679,-87.63564,41.89675,-87.63089,member,2.0,4,6,4,Spring,False,0.393172465166849,False,False
AAC46FC0982BDA4F,electric_bike,2026-04-01 06:06:00,2026-04-01 06:11:00,,,,,41.81,-87.62,41.8,-87.61,casual,5.0,4,6,4,Spring,False,1.3868854868489657,False,False
DE0992DD2588432D,electric_bike,2026-04-01 06:04:00,2026-04-01 06:11:00,Wells St & Evergreen Ave,CHI00393,Franklin St & Lake St,CHI00376,41.906724,-87.63483,41.885837,-87.6355,member,7.0,4,6,4,Spring,False,2.32319038515473,False,False
298AD0F19C519FFB,electric_bike,2026-04-01 06:07:00,2026-04-01 06:11:00,Aberdeen St & Jackson Blvd,CHI00406,Sangamon St & Lake St,CHI00242,41.87772613,-87.65478743,41.88577925,-87.65102461,member,4.0,4,6,4,Spring,False,0.9481035468368568,False,False
D3F68D352334C11C,electric_bike,2026-04-01 05:53:00,2026-04-01 06:11:00,Lincoln Ave & Diversey Pkwy,CHI00285,Canal St & Madison St,CHI00498,41.932225,-87.658617,41.882409,-87.639767,member,18.0,4,5,4,Spring,False,5.754740052908805,False,False
F2EB182096DAF97C,electric_bike,2026-04-01 06:09:00,2026-04-01 06:13:00,Cityfront Plaza Dr & Pioneer Ct,CHI00483,Daley Center Plaza,CHI00253,41.890573,-87.622072,41.884241,-87.629634,member,4.0,4,6,4,Spring,False,0.9421206271316535,False,False
87A43D40B31B9F94,classic_bike,2026-04-01 05:54:00,2026-04-01 06:13:00,Clark St & Chicago Ave,CHI00351,Lincoln Ave & Fullerton Ave,CHI00494,41.89675,-87.63089,41.92416103,-87.64638036,member,19.0,4,5,4,Spring,False,3.3065376705346736,False,False
DBB966B2695757A4,electric_bike,2026-04-01 06:11:00,2026-04-01 06:13:00,Clark St & Leland Ave,CHI00461,Broadway & Wilson Ave,CHI00272,41.96708784,-87.66729087,41.965221,-87.658139,member,2.0,4,6,4,Spring,False,0.7846150485160986,False,False
929BC43D6EC5EAB5,electric_bike,2026-04-01 06:12:00,2026-04-01 06:13:00,,,Lincoln Ave & Belle Plaine Ave,CHI00464,41.96,-87.68,41.95600355,-87.68016145,member,1.0,4,6,4,Spring,False,0.44458544802716726,False,False
5E25C91E2403382B,electric_bike,2026-04-01 06:07:00,2026-04-01 06:13:00,Orleans St & Chestnut St (Next Apts),CHI01251,Clinton St & Washington Blvd,CHI00509,41.898203,-87.637536,41.88281,-87.6412,member,6.0,4,6,4,Spring,False,1.7382866708487228,False,False
F2735039E240C159,electric_bike,2026-04-01 05:49:00,2026-04-01 06:13:00,,,,,41.86,-87.66,41.86,-87.65,member,24.0,4,5,4,Spring,False,0.8281549053901401,False,False
076A6A07A5B1736B,classic_bike,2026-04-01 06:08:00,2026-04-01 06:14:00,Ashland Ave & Wrightwood Ave,CHI00276,Sheffield Ave & Fullerton Ave,CHI00225,41.92883,-87.668507,41.9256163,-87.6536574,member,6.0,4,6,4,Spring,False,1.2794014776591378,False,False
D0CC332712B1630E,electric_bike,2026-04-01 06:09:00,2026-04-01 06:14:00,,,,,41.9,-87.64,41.9,-87.62,member,5.0,4,6,4,Spring,False,1.6552733519292466,False,False
58B4E9CF3E256713,electric_bike,2026-04-01 06:05:00,2026-04-01 06:14:00,Ashland Ave & Blackhawk St,CHI00333,Jefferson St & Monroe St,CHI00513,41.907066,-87.667252,41.88032963,-87.64274597,member,9.0,4,6,4,Spring,False,3.5990091824604327,False,False
C75BD19ACF90AD36,electric_bike,2026-04-01 06:10:00,2026-04-01 06:14:00,Avers Ave & Belmont Ave,CHI00962,Kimball Ave & Belmont Ave,CHI00577,41.939408,-87.723574,41.93939395,-87.71206766,member,4.0,4,6,4,Spring,False,0.9517203680124705,False,False
84CC30CF0B908E80,electric_bike,2026-04-01 06:04:00,2026-04-01 06:14:00,,,Lasalle St & Adams St,CHI00451,41.9,-87.66,41.87934437,-87.63198522,member,10.0,4,6,4,Spring,False,3.2638885120610586,False,False
AF86FA20F4D3FCCA,classic_bike,2026-04-01 06:10:00,2026-04-01 06:16:00,Clark St & Newport St,CHI00674,Lincoln Ave & Melrose St,CHI00477,41.94454,-87.654678,41.9406,-87.669435,member,6.0,4,6,4,Spring,False,1.2967765564739018,False,False
98C1B295212B8DCE,classic_bike,2026-04-01 05:59:00,2026-04-01 06:16:00,Racine Ave & Broadway,CHI02127,Ravenswood Ave & Berteau Ave,CHI00471,41.968235,-87.6596548,41.957921,-87.673567,member,17.0,4,5,4,Spring,False,1.6243329179217374,False,False
4905CBB21EA0481D,electric_bike,2026-04-01 06:05:00,2026-04-01 06:16:00,Hudson Ave & Armitage Ave,CHI02110,St. Clair St & Erie St 2,CHI02182,41.91818,-87.64,41.89445,-87.62268,member,11.0,4,6,4,Spring,False,3.0028193007030897,False,False
15A444048AB474CC,electric_bike,2026-04-01 06:08:00,2026-04-01 06:17:00,Pine Grove Ave & Irving Park Rd,CHI00482,Wolcott (Ravenswood) Ave & Montrose Ave,CHI00357,41.9543646,-87.6479285,41.961406,-87.676169,member,9.0,4,6,4,Spring,False,2.462934392951098,False,False
81CBBB26C95BB621,electric_bike,2026-04-01 06:04:00,2026-04-01 06:17:00,,,Clinton St & Washington Blvd 2,CHI02196,41.91,-87.68,41.88338,-87.64117,member,13.0,4,6,4,Spring,False,4.369287756369263,False,False
90D3C75100C1A3C8,classic_bike,2026-04-01 06:10:00,2026-04-01 06:17:00,Halsted St & Archer Ave,CHI00426,Halsted St & Maxwell St,CHI00437,41.847203,-87.646795,41.864883,-87.647071,member,7.0,4,6,4,Spring,False,1.9660591902745632,False,False
A4E8C21CA0867A78,electric_bike,2026-04-01 06:12:00,2026-04-01 06:17:00,Aberdeen St & Carroll Ave,CHI02056,Canal St & Adams St,CHI01743,41.88819,-87.65459,41.879255,-87.639904,member,5.0,4,6,4,Spring,False,1.570098389804864,False,False
8504154F985E5B4D,electric_bike,2026-04-01 06:14:00,2026-04-01 06:17:00,State St & Chicago Ave,CHI01772,Fairbanks St & Superior St,CHI00697,41.8966172,-87.62857854,41.895748,-87.620104,member,3.0,4,6,4,Spring,False,0.7080534541764422,False,False
5569B8FF8DC82CBF,electric_bike,2026-04-01 06:13:00,2026-04-01 06:18:00,Canal St & Madison St,CHI00498,Wabash Ave & Jackson Blvd,CHI02168,41.882409,-87.639767,41.87801,-87.62599,member,5.0,4,6,4,Spring,False,1.2410503974161464,False,False
38061F4730DBDC20,classic_bike,2026-04-01 05:57:00,2026-04-01 06:18:00,Lincoln Ave & Fullerton Ave,CHI00494,St. Clair St & Erie St 1,CHI01744,41.92416103,-87.64638036,41.8944,-87.62286,member,21.0,4,5,4,Spring,False,3.839215563976056,False,False
BCF3ADBD90EED4B1,electric_bike,2026-04-01 06:02:00,2026-04-01 06:18:00,,,Wells St & Randolph St,CHI00266,41.87,-87.68,41.884295,-87.633963,member,16.0,4,6,4,Spring,False,4.12971612539308,False,False
184A02A5349191CF,electric_bike,2026-04-01 06:13:00,2026-04-01 06:19:00,Mcclurg Ct & Ohio St,CHI00330,Stetson Ave & South Water St,CHI00432,41.89259212,-87.61728913,41.886835,-87.62232,member,6.0,4,6,4,Spring,False,0.7636953650755529,False,False
80C86A30AC208F01,classic_bike,2026-04-01 06:08:00,2026-04-01 06:19:00,Dearborn Pkwy & Delaware Pl,CHI00306,Dearborn St & Madison St,CHI00405,41.898969,-87.629912,41.88206,-87.62964,member,11.0,4,6,4,Spring,False,1.8803298170853933,False,False
3671CE2925F96762,electric_bike,2026-04-01 06:16:00,2026-04-01 06:20:00,Wells St & Huron St,CHI00294,St. Clair St & Erie St 2,CHI02182,41.8947953,-87.6343743,41.89445,-87.62268,member,4.0,4,6,4,Spring,False,0.9687058808288211,False,False
D2B72A433D1B2D9E,electric_bike,2026-04-01 06:12:00,2026-04-01 06:20:00,,,Peterson/Ridge Metra,CHI01983,41.98,-87.66,41.9918,-87.67489,member,8.0,4,6,4,Spring,False,1.7989467065887705,False,False
87F7152EDE9105CD,classic_bike,2026-04-01 06:17:00,2026-04-01 06:21:00,Lincoln Ave & Fullerton Ave,CHI00494,Sheffield Ave & Webster Ave,CHI00507,41.92416103,-87.64638036,41.92154,-87.653818,member,4.0,4,6,4,Spring,False,0.6808752314119915,False,False
5418225C616B0D16,electric_bike,2026-04-01 06:11:00,2026-04-01 06:21:00,Clinton St & Washington Blvd 2,CHI02196,Michigan Ave & Pearson St,CHI01751,41.88338,-87.64117,41.89766,-87.62351,member,10.0,4,6,4,Spring,False,2.1582951805992714,False,False
86E77E0FA4EB93CC,classic_bike,2026-04-01 05:57:00,2026-04-01 06:21:00,Campbell Ave & North Ave,CHI00341,Wilton Ave & Diversey Pkwy,CHI02052,41.910535,-87.689556,41.932418,-87.652705,member,24.0,4,5,4,Spring,False,3.9008489914555478,False,False
18C5162C727737BA,electric_bike,2026-04-01 06:15:00,2026-04-01 06:21:00,Pine Grove Ave & Irving Park Rd,CHI00482,Racine Ave & Belmont Ave,CHI00411,41.9543646,-87.6479285,41.939743,-87.658865,casual,6.0,4,6,4,Spring,False,1.8605000814303885,False,False
790F4644E106ABBF,classic_bike,2026-04-01 06:18:00,2026-04-01 06:22:00,Milwaukee Ave & Rockwell St,CHI00289,Milwaukee Ave & The 606,CHI00622,41.92033,-87.69309,41.913754,-87.6826658,member,4.0,4,6,4,Spring,False,1.130756914947414,False,False
FEFE456933E72A73,classic_bike,2026-04-01 05:45:00,2026-04-01 06:22:00,Sheridan Rd & Irving Park Rd,CHI00304,Lasalle St & Calhoun Pl,CHI01666,41.954245,-87.654406,41.882664,-87.63253,member,37.0,4,5,4,Spring,False,8.162652822436613,False,False
2364EAE1B09AB889,electric_bike,2026-04-01 06:14:00,2026-04-01 06:22:00,,,,,41.94,-87.64,41.92,-87.65,casual,8.0,4,6,4,Spring,False,2.372775481761354,False,False
5103F6996B7E3535,classic_bike,2026-04-01 06:18:00,2026-04-01 06:23:00,Kingsbury St & Kinzie St 2,CHI02181,Sedgwick St & Huron St,CHI00241,41.889188,-87.638387,41.894666,-87.638437,member,5.0,4,6,4,Spring,False,0.6091398682221278,False,False
C9E8D3B30BDE6F08,electric_bike,2026-04-01 06:16:00,2026-04-01 06:23:00,Wells St & Institute Pl,CHI01928,Canal St & Madison St,CHI00498,41.89737986,-87.63442039,41.882409,-87.639767,casual,7.0,4,6,4,Spring,False,1.7225110872035392,False,False
292FCD8EAFA33801,classic_bike,2026-04-01 06:18:00,2026-04-01 06:23:00,Southport Ave & Irving Park Rd,CHI00481,Broadway & Sheridan Rd,CHI00476,41.954177,-87.664358,41.952833,-87.649993,member,5.0,4,6,4,Spring,False,1.1972671395967691,False,False
7A7B72223D719DA7,electric_bike,2026-04-01 06:13:00,2026-04-01 06:23:00,Wells St & Elm St,CHI00540,Clinton St & Jackson Blvd,CHI01091,41.903222,-87.634324,41.87831661,-87.64098108,member,10.0,4,6,4,Spring,False,2.823644025544763,False,False
AA00BE32CC79099B,electric_bike,2026-04-01 06:19:00,2026-04-01 06:23:00,,,,,41.94,-87.64,41.93,-87.64,member,4.0,4,6,4,Spring,False,1.1119492664455182,False,False
82946FB3E3D25B5D,classic_bike,2026-04-01 06:22:00,2026-04-01 06:24:00,Mcclurg Ct & Erie St,CHI00419,Mcclurg Ct & Ohio St,CHI00330,41.894503,-87.617854,41.89259212,-87.61728913,member,2.0,4,6,4,Spring,False,0.2175635306174284,False,False
67430E3B0ED062D3,electric_bike,2026-04-01 06:18:00,2026-04-01 06:24:00,Lasalle St & Illinois St,CHI00358,Sangamon St & Lake St,CHI00242,41.890762,-87.631697,41.88577925,-87.65102461,member,6.0,4,6,4,Spring,False,1.693137678015993,False,False
B6BBCFBE3CEF8B1A,electric_bike,2026-04-01 06:22:00,2026-04-01 06:24:00,,,Clark St & Wellington Ave,CHI00377,41.94,-87.65,41.93649682,-87.64753866,member,2.0,4,6,4,Spring,False,0.43952932668800637,False,False
E5C18FD77E9DAFB0,electric_bike,2026-04-01 06:24:00,2026-04-01 06:25:00,Wells St & Polk St,CHI00606,Wells St & Polk St,CHI00606,41.87273154,-87.63351649,41.87273154,-87.63351649,member,1.0,4,6,4,Spring,False,0.0,True,False
776EA5C688C21282,electric_bike,2026-04-01 06:21:00,2026-04-01 06:25:00,Ellis Ave & 53Rd St,CHI00585,,,41.79933626,-87.60095811,41.79,-87.6,member,4.0,4,6,4,Spring,False,1.0411787642994597,False,False
2BAD7AED856C79C4,electric_bike,2026-04-01 06:22:00,2026-04-01 06:25:00,Sheffield Ave & Fullerton Ave,CHI00225,Sheffield Ave & Armitage Ave Public Rack,CHI00836,41.9256163,-87.6536574,41.917805,-87.653449,member,3.0,4,6,4,Spring,False,0.8687480495630014,False,False
B0D5B08BABB9921A,electric_bike,2026-04-01 06:18:00,2026-04-01 06:25:00,Halsted St & Maxwell St,CHI00437,Franklin St & Jackson Blvd,CHI02050,41.864883,-87.647071,41.87770796,-87.63532114,member,7.0,4,6,4,Spring,False,1.7263280531546696,False,False
9F7B6D5F33B54DA5,electric_bike,2026-04-01 06:24:00,2026-04-01 06:25:00,Kingsbury St & Erie St,CHI02028,,,41.8939139,-87.6417358,41.9,-87.64,member,1.0,4,6,4,Spring,False,0.6918252580828542,False,False
BBC1998EC5CC3DAC,electric_bike,2026-04-01 06:21:00,2026-04-01 06:25:00,Wells St & Elm St,CHI00540,Kingsbury St & Kinzie St 2,CHI02181,41.903222,-87.634324,41.889188,-87.638387,member,4.0,4,6,4,Spring,False,1.5963334067051698,False,False
9FF736102658A8A7,classic_bike,2026-04-01 06:16:00,2026-04-01 06:25:00,Wells St & Polk St,CHI00606,Green St & Madison St,CHI00347,41.87273154,-87.63351649,41.88185933,-87.64926374,member,9.0,4,6,4,Spring,False,1.6522563153799452,False,False
61C467B48DCE9177,electric_bike,2026-04-01 06:23:00,2026-04-01 06:26:00,Aberdeen St & Randolph St,CHI00715,Clinton St & Washington Blvd,CHI00509,41.884114,-87.654264,41.88281,-87.6412,member,3.0,4,6,4,Spring,False,1.0911812504817797,False,False
915446A57EFA6377,classic_bike,2026-04-01 06:23:00,2026-04-01 06:26:00,Franklin St & Illinois St,CHI00648,Wells St & Huron St,CHI00294,41.89102331,-87.63547987,41.8947953,-87.6343743,member,3.0,4,6,4,Spring,False,0.4292931328510833,False,False
C359AC33AF021094,classic_bike,2026-04-01 06:22:00,2026-04-01 06:26:00,Franklin St & Illinois St,CHI00648,Wells St & Huron St,CHI00294,41.89102331,-87.63547987,41.8947953,-87.6343743,member,4.0,4,6,4,Spring,False,0.4292931328510833,False,False
C46A2C8296BA8C52,electric_bike,2026-04-01 06:20:00,2026-04-01 06:26:00,Michigan Ave & 14Th St,CHI00342,Clark St & Ida B Wells Dr,CHI00216,41.864059,-87.623727,41.87593267,-87.63058454,member,6.0,4,6,4,Spring,False,1.4372168078052805,False,False
751A9922206BA45A,electric_bike,2026-04-01 06:17:00,2026-04-01 06:26:00,Desplaines St & Randolph St,CHI00370,Hermitage Ave & Polk St,CHI00283,41.883703,-87.644238,41.871514,-87.669886,member,9.0,4,6,4,Spring,False,2.5191462629077757,False,False
57B163C39B0871CC,classic_bike,2026-04-01 06:17:00,2026-04-01 06:26:00,Wolcott Ave & Polk St,CHI00501,Halsted St & Roosevelt Rd,CHI00364,41.871262,-87.673688,41.867324,-87.648625,member,9.0,4,6,4,Spring,False,2.1209965193656544,False,False
ECC14C9F634B3E53,electric_bike,2026-04-01 06:22:00,2026-04-01 06:26:00,Public Rack - Hamlin Ave & Fullerton Ave,CHI01290,Kedzie Ave & Milwaukee Ave,CHI00378,41.924319,-87.721446,41.9297142,-87.7079884,member,4.0,4,6,4,Spring,False,1.2646754823946815,False,False
E4E1F4D918AD5599,electric_bike,2026-04-01 06:24:00,2026-04-01 06:26:00,,,Clinton St & Jackson Blvd,CHI01091,41.88,-87.64,41.87831661,-87.64098108,member,2.0,4,6,4,Spring,False,0.20404752581501578,False,False
602AD352C8C62A7C,electric_bike,2026-04-01 06:23:00,2026-04-01 06:27:00,New St & Illinois St,CHI00279,St. Clair St & Erie St 1,CHI01744,41.89084704,-87.61861682,41.8944,-87.62286,member,4.0,4,6,4,Spring,False,0.5286188419520252,False,False
CA69E3529C23EE2E,electric_bike,2026-04-01 06:08:00,2026-04-01 06:27:00,Ashland Ave & Grace St,CHI00503,Wacker Dr & Washington St,CHI01787,41.95068,-87.6687,41.88314336,-87.63724208,member,19.0,4,6,4,Spring,False,7.948022955278855,False,False
18BD84F2EAE35615,electric_bike,2026-04-01 06:07:00,2026-04-01 06:27:00,St. Clair St & Erie St 2,CHI02182,,,41.89445,-87.62268,41.9,-87.68,casual,20.0,4,6,4,Spring,False,4.784189620574861,False,False
B5BC3176CB2734F1,classic_bike,2026-04-01 06:21:00,2026-04-01 06:27:00,Indiana Ave & Roosevelt Rd,CHI00450,Shedd Aquarium,CHI00533,41.867888,-87.623041,41.86722596,-87.61535539,member,6.0,4,6,4,Spring,False,0.6406558405508473,False,False
E65DEB185FF7EB94,electric_bike,2026-04-01 06:25:00,2026-04-01 06:28:00,Canal St & Madison St,CHI00498,Lasalle St & Jackson Blvd,CHI00447,41.882409,-87.639767,41.878166,-87.631929,member,3.0,4,6,4,Spring,False,0.8022897910455551,False,False
0D794066C7FA720F,electric_bike,2026-04-01 06:13:00,2026-04-01 06:28:00,Clifton Ave & Armitage Ave,CHI00421,Lasalle St & Jackson Blvd,CHI00447,41.918216,-87.656936,41.878166,-87.631929,member,15.0,4,6,4,Spring,False,4.910821436325421,False,False
1AF74F6A91251CB1,electric_bike,2026-04-01 06:20:00,2026-04-01 06:28:00,Clinton St & Tilden St,CHI01542,Hermitage Ave & Polk St,CHI00283,41.875885,-87.640795,41.871514,-87.669886,member,8.0,4,6,4,Spring,False,2.4572170346430573,False,False
